country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Ireland,IRL,2/15/2021,280581,182193,98388,8639,5318,5.68,3.69,1.99,1077,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2/16/2021,293752,187893,105859,13171,6495,5.95,3.81,2.14,1315,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2/17/2021,310900,197609,113291,17148,7746,6.3,4,2.29,1569,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2/18/2021,326475,205955,120520,15575,9343,6.61,4.17,2.44,1892,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2/19/2021,340704,214384,126320,14229,10781,6.9,4.34,2.56,2183,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2/20/2021,350322,219899,130423,9618,11682,7.09,4.45,2.64,2366,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2/21/2021,353971,222073,131898,3649,11718,7.17,4.5,2.67,2373,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2/22/2021,359616,226291,133325,5645,11291,7.28,4.58,2.7,2287,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2/23/2021,373280,238841,134439,13664,11361,7.56,4.84,2.72,2301,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2/24/2021,391355,254948,136407,18075,11494,7.93,5.16,2.76,2328,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Isle of Man,IMN,1/21/2021,3558,,,,,4.18,,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,1/22/2021,3648,,,90,90,4.29,,,1058,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,1/23/2021,,,,,138,,,,1623,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,1/24/2021,,,,,155,,,,1823,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,1/25/2021,4209,3897,312,,163,4.95,4.58,0.37,1917,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,1/26/2021,4886,4247,639,677,266,5.75,4.99,0.75,3128,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,1/27/2021,5587,4550,1037,701,338,6.57,5.35,1.22,3975,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,1/28/2021,6281,5243,1038,694,389,7.39,6.17,1.22,4575,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,1/29/2021,6859,5829,1030,578,459,8.07,6.86,1.21,5398,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,1/30/2021,,,,,484,,,,5692,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,1/31/2021,,,,,508,,,,5974,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/1/2021,,,,,533,,,,6268,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/2/2021,8302,6883,1419,,488,9.76,8.09,1.67,5739,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/3/2021,9563,7387,2176,1261,568,11.25,8.69,2.56,6680,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/4/2021,10213,8030,2183,650,562,12.01,9.44,2.57,6609,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/5/2021,10224,8041,2183,11,481,12.02,9.46,2.57,5657,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/6/2021,10852,8669,2183,628,519,12.76,10.19,2.57,6104,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/7/2021,11247,9063,2184,395,524,13.23,10.66,2.57,6162,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/8/2021,11654,9466,2188,407,530,13.71,11.13,2.57,6233,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/9/2021,12026,9469,2557,372,532,14.14,11.14,3.01,6256,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/10/2021,12441,9485,2956,415,411,14.63,11.15,3.48,4833,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/11/2021,12816,9488,3328,375,372,15.07,11.16,3.91,4375,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/12/2021,12817,9489,3328,1,370,15.07,11.16,3.91,4351,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/13/2021,13497,10170,3327,680,378,15.87,11.96,3.91,4445,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/14/2021,13733,10405,3328,236,355,16.15,12.24,3.91,4175,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/15/2021,,,,,336,,,,3951,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/16/2021,14272,10678,3594,,321,16.78,12.56,4.23,3775,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/17/2021,14806,10949,3857,534,338,17.41,12.88,4.54,3975,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/18/2021,15294,11184,4110,488,354,17.99,13.15,4.83,4163,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/19/2021,17150,12467,4683,1856,619,20.17,14.66,5.51,7280,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/20/2021,17180,12468,4712,30,526,20.2,14.66,5.54,6186,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/21/2021,17499,12766,4733,319,538,20.58,15.01,5.57,6327,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/22/2021,17807,13075,4732,308,544,20.94,15.38,5.56,6398,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/23/2021,18041,13077,4964,234,538,21.22,15.38,5.84,6327,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/24/2021,18323,13122,5201,282,502,21.55,15.43,6.12,5904,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/25/2021,18795,13286,5509,472,500,22.1,15.62,6.48,5880,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/26/2021,19884,13600,6284,1089,391,23.38,15.99,7.39,4598,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2/27/2021,20831,13883,6948,947,522,24.5,16.33,8.17,6139,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Israel,ISR,12/19/2020,66,66,,,,0,0,,,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/20/2020,7431,7431,,7365,7365,0.09,0.09,,851,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/21/2020,32317,32317,,24886,16126,0.37,0.37,,1863,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/22/2020,76962,76962,,44645,25632,0.89,0.89,,2961,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/23/2020,139938,139938,,62976,34968,1.62,1.62,,4040,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/24/2020,213520,213520,,73582,42691,2.47,2.47,,4932,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/25/2020,252273,252273,,38753,42034,2.91,2.91,,4856,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/26/2020,285136,285136,,32863,40724,3.29,3.29,,4705,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/27/2020,390244,390244,,105108,54688,4.51,4.51,,6318,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/28/2020,526134,526134,,135890,70545,6.08,6.08,,8150,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/29/2020,683487,683487,,157353,86646,7.9,7.9,,10010,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/30/2020,837760,837760,,154273,99689,9.68,9.68,,11517,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,12/31/2020,997364,997364,,159604,111978,11.52,11.52,,12937,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/1/2021,1069482,1069482,,72118,116744,12.36,12.36,,13488,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/2/2021,1141888,1141888,,72406,122393,13.19,13.19,,14140,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/3/2021,1292856,1292856,,150968,128945,14.94,14.94,,14897,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/4/2021,1445906,1445904,2,153050,131396,16.7,16.7,0,15181,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/5/2021,1572611,1572609,2,126705,127018,18.17,18.17,0,14675,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/6/2021,1677393,1677391,2,104782,119948,19.38,19.38,0,13858,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/7/2021,1794810,1794805,5,117417,113921,20.74,20.74,0,13162,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/8/2021,1861948,1861940,8,67138,113209,21.51,21.51,0,13079,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/9/2021,1906953,1906923,30,45005,109295,22.03,22.03,0,12627,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/10/2021,1951060,1945050,6010,44107,94029,22.54,22.47,0.07,10863,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/11/2021,1991724,1966482,25242,40664,77974,23.01,22.72,0.29,9009,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/12/2021,2051618,1990741,60877,59894,68430,23.7,23,0.7,7906,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/13/2021,2160943,2043168,117775,109325,69079,24.97,23.61,1.36,7981,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/14/2021,2286611,2099947,186664,125668,70257,26.42,24.26,2.16,8117,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/15/2021,2353731,2130943,222788,67120,70255,27.19,24.62,2.57,8117,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/16/2021,2409614,2160639,248975,55883,71809,27.84,24.96,2.88,8296,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/17/2021,2562563,2229026,333537,152949,87358,29.61,25.75,3.85,10093,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/18/2021,2752018,2298527,453491,189455,108613,31.79,26.56,5.24,12548,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/19/2021,2961860,2371099,590761,209842,130035,34.22,27.39,6.83,15023,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/20/2021,3181504,2447588,733916,219644,145794,36.76,28.28,8.48,16844,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/21/2021,3414605,2517069,897536,233101,161142,39.45,29.08,10.37,18617,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/22/2021,3523089,2554754,968335,108484,167051,40.7,29.52,11.19,19300,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/23/2021,3616298,2594552,1021746,93209,172383,41.78,29.98,11.8,19916,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/24/2021,3825283,2663443,1161840,208985,180389,44.19,30.77,13.42,20841,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/25/2021,4044877,2744107,1300770,219594,184694,46.73,31.7,15.03,21338,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/26/2021,4249102,2822540,1426562,204225,183892,49.09,32.61,16.48,21246,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/27/2021,4451106,2900101,1551005,202004,181372,51.42,33.51,17.92,20954,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/28/2021,4660459,2979412,1681047,209353,177979,53.84,34.42,19.42,20562,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/29/2021,4761442,3015885,1745557,100983,176908,55.01,34.84,20.17,20439,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/30/2021,4838287,3050112,1788175,76845,174570,55.9,35.24,20.66,20169,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,1/31/2021,4970601,3123191,1847410,132314,163617,57.43,36.08,21.34,18903,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/1/2021,5087897,3205314,1882583,117296,149003,58.78,37.03,21.75,17215,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/2/2021,5188509,3275064,1913445,100612,134201,59.94,37.84,22.11,15505,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/3/2021,5299578,3335040,1964538,111069,121210,61.23,38.53,22.7,14004,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/4/2021,5429614,3407304,2022310,130036,109879,62.73,39.37,23.36,12695,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/5/2021,5491945,3441028,2050917,62331,104358,63.45,39.76,23.69,12057,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/6/2021,5535550,3462531,2073019,43605,99609,63.95,40,23.95,11508,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/7/2021,5657722,3516571,2141151,122172,98160,65.37,40.63,24.74,11341,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/8/2021,5781114,3575179,2205935,123392,99031,66.79,41.31,25.49,11441,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/9/2021,5914110,3641328,2272782,132996,103657,68.33,42.07,26.26,11976,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/10/2021,6055993,3711470,2344523,141883,108059,69.97,42.88,27.09,12484,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/11/2021,6207625,3791823,2415802,151632,111144,71.72,43.81,27.91,12841,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/12/2021,6283790,3830652,2453138,76165,113121,72.6,44.26,28.34,13069,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/13/2021,6341417,3858001,2483416,57627,115124,73.26,44.57,28.69,13301,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/14/2021,6484376,3932268,2552108,142959,118093,74.92,45.43,29.49,13644,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/15/2021,6640707,4013323,2627384,156331,122799,76.72,46.37,30.35,14187,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/16/2021,6800870,4096419,2704451,160163,126680,78.57,47.33,31.25,14636,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/17/2021,6936622,4157921,2778701,135752,125804,80.14,48.04,32.1,14535,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/18/2021,7084488,4226635,2857853,147866,125266,81.85,48.83,33.02,14472,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/19/2021,7161806,4266072,2895734,77318,125431,82.74,49.29,33.46,14491,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/20/2021,7221788,4297557,2924231,59982,125767,83.44,49.65,33.78,14530,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/21/2021,7378914,4376550,3002364,157126,127791,85.25,50.56,34.69,14764,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2/22/2021,7539329,4461115,3078214,160415,128375,87.1,51.54,35.56,14832,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
